# step, loss_train, loss_test, metrics_test
3.100000000000000000e+01 1.774165332317352295e-01 3.624703168869018555e+00 3.408654034137725830e-02 2.302286215126514435e-02 5.119443684816360474e-02 1.862899214029312134e-01 3.408654034137725830e-02 2.302286215126514435e-02
3.200000000000000000e+01 2.645982801914215088e-01 3.569018840789794922e+00 3.762817382812500000e-02 2.607906423509120941e-02 7.383902370929718018e-02 1.703128367662429810e-01 3.762817382812500000e-02 2.607906423509120941e-02
3.300000000000000000e+01 3.270098567008972168e-01 3.440015316009521484e+00 3.990888223052024841e-02 2.814075350761413574e-02 9.726405143737792969e-02 1.208749562501907349e-01 3.990888223052024841e-02 2.814075350761413574e-02
3.400000000000000000e+01 3.236547410488128662e-01 3.329988956451416016e+00 4.139104112982749939e-02 2.931896597146987915e-02 1.022101119160652161e-01 7.796894758939743042e-02 4.139104112982749939e-02 2.931896597146987915e-02
3.500000000000000000e+01 2.536043822765350342e-01 3.278886795043945312e+00 4.260025918483734131e-02 2.995509468019008636e-02 8.421932905912399292e-02 5.996930599212646484e-02 4.260025918483734131e-02 2.995509468019008636e-02
3.600000000000000000e+01 1.571552604436874390e-01 3.264266252517700195e+00 4.387855157256126404e-02 3.044155053794384003e-02 5.604032799601554871e-02 5.892229452729225159e-02 4.387855157256126404e-02 3.044155053794384003e-02
3.700000000000000000e+01 8.942638337612152100e-02 3.247616052627563477e+00 4.534056037664413452e-02 3.105711750686168671e-02 3.798577189445495605e-02 5.943620577454566956e-02 4.534056037664413452e-02 3.105711750686168671e-02
3.800000000000000000e+01 8.217065036296844482e-02 3.214918613433837891e+00 4.692272841930389404e-02 3.184488788247108459e-02 4.242087155580520630e-02 5.556603148579597473e-02 4.692272841930389404e-02 3.184488788247108459e-02
3.900000000000000000e+01 1.214076653122901917e-01 3.177427053451538086e+00 4.844804108142852783e-02 3.259159997105598450e-02 6.400214880704879761e-02 5.143500864505767822e-02 4.844804108142852783e-02 3.259159997105598450e-02
4.000000000000000000e+01 1.613696515560150146e-01 3.147819280624389648e+00 4.972582682967185974e-02 3.297147899866104126e-02 8.457865566015243530e-02 5.156681314110755920e-02 4.972582682967185974e-02 3.297147899866104126e-02
